text,label
"Vietnam Hails Shrimp Tariff Reduction Vietnam seafood exporters and producers on Wednesday hailed a US decision to reduce tariffs on the communist country #39;s shrimp exports, while neighboring China suffered a blow with steeper duties.",2
Race-hate attack fuels fear of Beslan backlash Fears that the Beslan school massacre will lead to attacks against people from the Caucasus mounted yesterday after skinheads beat four people  quot;of Caucasian appearance quot; on the underground railway system in Moscow.,0
"Terror suspects go to court LONDON - Eight suspects, including a man the United States calls a senior al-Qaida figure, appeared in court under heavy guard yesterday as police investigated their alleged terrorism plots. ",0
"Inhaled Anthrax Vaccine Protects in Animals-Report (Reuters) Reuters - A powdered anthrax vaccine that\people potentially could take by themselves protects rabbits\against the deadliest form of the bacteria, researchers said on\Tuesday.",3
"Spectator Phelps' 8th Medal Ties Record ATHENS, Greece - Michael Phelps won another gold medal, this time wearing khaki shorts and flip-flops. From a front-row seat at the Olympic pool, Phelps watched his teammates do all the work in the 400-meter medley relay Saturday night...",0
"San Diego Padres News The Giants batted around to score six runs in the fourth and held on for a 7-5 win over the Padres on Tuesday in front of 35,529 to open the three-game series.",1
"French minister is dispatched to seek release of reporters PARIS -- President Jacques Chirac dispatched his foreign minister to the Middle East yesterday to work for the release of two French reporters abducted in Iraq, vowing to spare no effort to free them from kidnappers demanding that France scrap its ban on Islamic headscarves in state schools.",0
"Schilling back in game for Bush The Red Sox right-hander has recorded automated phone calls that will be made in New Hampshire, Maine, and Pennsylvania through Tuesday, Election Day.",1
KOFI: I #39;M SON-BURNED WASHINGTON - UN Secretary-General Kofi Annan said yesterday he was  quot;disappointed quot; to learn his son Kojo was getting secret payments from a company under investigation for its role in the Iraq oil-for-food scandal.,0
"Arm offers \$913 million for chip component firm U.K. semiconductor design company Arm Holdings PLC has agreed to acquire a Sunnyvale, California, provider of components for chip manufacturing in a deal valued at around \$913 million in cash and stock.",3
NASA Forced To Delay Shuttle Launch The launch of the first Space Shuttle since the Columbia disaster has been delayed because of the impact of hurricane damage and the implementation of new safety measures.,3
NASA Software Allows Satellites to Troubleshoot in Space Goddard Space Flight Center -- NASA scientists recently successfully radioed artificial intelligence (AI) software to a satellite. They tested the software's ability to find and analyze errors in the spacecraft's systems...,3
Jet zooms into record books - at 7000mph A TINY unmanned jet has soared above the Pacific Ocean at nearly ten times the speed of sound - almost 7000mph - in a record-breaking demonstration of a radical new engine technology.,3
"CL KO for Frisk The Champions League is back, and there are already plenty of talking points after an-incident packed first round of matches. The biggest story to come out of the last few days is from the Stadio Olimpico ",1
"BOSTON 4, ST. LOUIS 1: Red Sox one win to glory As Pedro Martinez left the mound for the final time Tuesday night, he looked and pointed skyward. He had done in his first World Series start what Babe Ruth did in his back in 1916 ",1
"Barrichello #39;s Chinese banquet RUBENS Barrichello celebrated his second victory in a row yesterday, winning the inaugural Chinese Grand Prix in Shanghai as Ferrari team-mate Michael Schumacher languished in 12th after starting from the pit.",1
"Discovery Shines Ray of Hope on Eye Diseases Human retinal stem cells can regenerate when implanted into the eyes of chicks and mice, says a University of Toronto study. After being transplanted into the animals, the ",3
Flintoff puts England in command Andrew Flintoff added another chapter to his growing reputation as the world #39;s best all-rounder as England posted a challenging 251 for 7 against Sri Lanka in the crucial Group D league match of the ICC Champions Trophy in Southampton on Saturday.,1
"A Look at Lawsuits, Voting Problems (AP) AP - Many states are facing legal challenges over possible voting problems Nov. 2. A look at some of the developments Monday:",0
"UPDATE 2-McGrath strikes after Clarke, Gilchrist tons Michael Clarke made a sparkling 151 on his debut and captain Adam Gilchrist 104 to put Australia in command against India in the first test on Thursday.",1
Bloggers Blanket Republican Convention (washingtonpost.com) washingtonpost.com - The idea of penning a blog to cover the Republican National Convention isn't so unique after all.,3
"Science mourns DNA pioneer Wilkins Nobel Laureate Wilkins, 87, played an important role in the discovery of the double helix structure of DNA, the molecule that carries our  quot;life code quot;, Kazinform refers to BBC News.",3
"P amp;O set to cut 1,200 jobs The shipping giant P amp;O, under increasing pressure from low-cost airlines and the Channel tunnel, today revealed plans to cut four ferry routes and slash its workforce by 1,200.",2
Voter Turnout in Colo. a Record 87 Percent (AP) AP - Colorado's voter turnout in November's general election that featured hotly contested presidential and Senate races was 87 percent  #151; a record for the state.,0
"US: Heating Bills Not as High as Feared (Reuters) Reuters - U.S. consumers still face sharply\higher home heating bills this winter, but prices will be\somewhat lower than earlier feared due to milder weather and\easing prices, the government said on Tuesday.",2
"POWER OUTAGE NETS GUCCI A COOL \$3.5B The company that owns legendary fashion label Gucci, continued to sell off units that can #39;t boost its prospects in the rich-and-famous lifestyle business.",2
"Airline Stocks Sink on Gloomy Outlook The airline sector, clouded by US Airways Group Inc. #39;s recent bankruptcy and Delta Air Lines Inc. #39;s impending financial shortfall, sank deeper in Monday trading as low-cost carriers took a hit from lowered analyst ratings.",2
"Deadliest day for US in 6 months Eight Marines were killed and nine others wounded west of the capital on Saturday when a suicide car bomb rammed into their convoy, military officials said, making it the deadliest day for the US forces in half a year.",0
Jets' Josh Evans Out With Back Injury (AP) AP - Jets defensive tackle Josh Evans is out for Sunday's game against the San Diego Chargers with a back injury.,1
"Healthy-scratch Hull leaves practice in a huff ST. PAUL, Minn. - A winner of the World Cup of Hockey tournament has yet to be crowned, but newly signed Coyotes player Brett Hull already is assured an award - Most Unhappy Player.",1
"Cincinnati QB Might Miss Louisville Game (AP) AP - Cincinnati star quarterback Gino Guidugli broke a bone in his throwing hand when he slipped outside his home, and he might miss Saturday's game at No. 7 Louisville.",1
"CBM talks focus on notification of tests: Up gradation of hotlines &lt;b&gt;...&lt;/b&gt; ISLAMABAD, Dec 14: The second round of Indo-Pakistan talks on nuclear confidence-building measures (CBMs) that began here on Tuesday zeroed in on formalization of pre-notification of missiles ",0
"Fall in football hooligan arrests Arrests at football games are down by 10 as more fans are subjected to banning orders, the Home Office says.",0
Germany's Siemens mulling options for loss-making mobile phone unit (AFP) AFP - German electronics giant Siemens said it is considering options for its loss-making mobile phone unit but declined to comment on a report that China's Ningbo Bird is a potential buyer.,3
"Irish pubs ban and German tax take toll of Gallaher Gallaher Group, which makes Silk Cut and Benson  amp; Hedges cigarettes, yesterday announced a small rise in profits for the first half of the year but said it was facing tough trading outside Britain, especially in Germany and Ireland.",2
